order_id,items_used,balance_spent,order_date
29577,Black Honey Tea (add Ice Cream); Thai Pearl Milk Tea,12.1,2025-04-13 11:49:30
29578,Halo Halo (add Boba Pearls); Oolong Tea; Lemonade; Tiger Boba; Green Tea,28.7,2025-04-13 11:53:15
29579,Thai Pearl Milk Tea (add Pudding); Tiger Boba (add Ice Cream); Halo Halo (add Boba Pearls); Tiger Boba; Iced Thai Tea,35.45,2025-04-13 11:56:15
29580,Tiger Boba (add Ice Cream); Halo Halo,14.45,2025-04-13 11:57:45
29581,Lemonade (add Honey Jelly); Thai Pearl Milk Tea (add Boba Pearls); Black Honey Tea,17.8,2025-04-13 11:58:30
29582,Thai Pearl Milk Tea (add Honey Jelly); Tiger Boba; Halo Halo; Tiger Boba,26.95,2025-04-13 12:03:45
29583,Green Tea (add Ice Cream); Lemonade; Oolong Tea; Strawberry Matcha,22.0,2025-04-13 12:05:15
29584,Green Tea (add Honey Jelly); Pearl Milk Tea (add Honey Jelly); Iced Thai Tea (add Boba Pearls); Lemonade,24.65,2025-04-13 12:06:00
29585,Green Tea (add Pudding); Peach Tea (add Pudding); Black Honey Tea; Green Tea,21.9,2025-04-13 12:06:45
29586,Oolong Tea (add Pudding); Pearl Milk Tea (add Ice Cream); Green Honey Tea,17.05,2025-04-13 12:09:00
29587,Green Tea (add Ice Cream); Black Tea (add Pudding); Black Honey Tea (add Honey Jelly); Halo Halo; Tiger Boba,30.1,2025-04-13 12:09:45
29588,Coffee Crema; Lemonade; Green Tea,16.35,2025-04-13 12:10:30
29589,Peach Tea (add Pudding); Strawberry Matcha (add Pudding); Green Tea,18.9,2025-04-13 12:12:45
29590,Green Honey Tea; Pearl Milk Tea; Green Tea; Green Honey Tea,20.15,2025-04-13 12:14:15
29591,Fresh Matcha (add Ice Cream); Black Honey Tea; Halo Halo,19.05,2025-04-13 12:16:30
29592,Iced Thai Tea; Coffee Milk Tea; Strawberry Matcha; Green Honey Tea,24.35,2025-04-13 12:21:45
29593,Halo Halo (add Ice Cream); Green Honey Tea (add Honey Jelly); Strawberry Matcha (add Honey Jelly); Oolong Tea,25.45,2025-04-13 12:28:30
29594,Peach Tea; Thai Pearl Milk Tea; Oolong Tea; Coffee Crema; Black Tea,28.3,2025-04-13 12:33:45
29595,Oolong Tea (add Pudding); Pearl Milk Tea (add Pudding); Thai Pearl Milk Tea; Green Tea; Black Tea,27.5,2025-04-13 12:36:00
29596,Strawberry Matcha (add Ice Cream); Peach Tea (add Pudding); Peach Tea,20.75,2025-04-13 12:37:30
29597,Tiger Boba,6.5,2025-04-13 12:39:45
29598,Oolong Tea; Pearl Milk Tea; Black Honey Tea; Thai Pearl Milk Tea,21.55,2025-04-13 12:42:45
29599,Oolong Tea (add Ice Cream); Coffee Crema (add Ice Cream); Pearl Milk Tea (add Ice Cream); Black Tea; Tiger Boba,31.1,2025-04-13 12:45:45
29600,Iced Thai Tea (add Ice Cream); Tiger Boba; Fresh Matcha; Thai Pearl Milk Tea,26.75,2025-04-13 12:50:15
29601,Black Tea (add Pudding); Green Honey Tea (add Ice Cream); Lemonade; Coffee Milk Tea,22.7,2025-04-13 12:51:00
29602,Black Tea; Halo Halo; Halo Halo,18.55,2025-04-13 12:52:30
29603,Coffee Crema; Peach Tea; Oolong Tea; Black Honey Tea,22.25,2025-04-13 12:57:45
29604,Coffee Milk Tea (add Boba Pearls); Halo Halo (add Honey Jelly); Coffee Crema (add Boba Pearls); Peach Tea; Iced Thai Tea,34.95,2025-04-13 13:00:00
29605,Fresh Matcha; Green Tea; Coffee Milk Tea; Thai Pearl Milk Tea; Green Tea,28.05,2025-04-13 13:01:30
29606,Strawberry Matcha,6.5,2025-04-13 13:02:15
29607,Pearl Milk Tea (add Ice Cream); Oolong Tea (add Honey Jelly); Black Tea; Pearl Milk Tea; Coffee Crema,29.15,2025-04-13 13:03:45
29608,Oolong Tea (add Boba Pearls); Halo Halo; Fresh Matcha; Pearl Milk Tea,24.4,2025-04-13 13:04:30
29609,Thai Pearl Milk Tea,6.25,2025-04-13 13:05:15
29610,Black Tea (add Ice Cream); Coffee Crema (add Boba Pearls); Oolong Tea; Coffee Milk Tea; Halo Halo,30.75,2025-04-13 13:06:00
29611,Pearl Milk Tea (add Boba Pearls); Iced Thai Tea (add Boba Pearls); Strawberry Matcha,20.55,2025-04-13 13:06:45
29612,Fresh Matcha (add Pudding); Strawberry Matcha,13.5,2025-04-13 13:09:45
29613,Coffee Milk Tea,6.25,2025-04-13 13:14:15
29614,Oolong Tea (add Ice Cream); Tiger Boba (add Pudding); Tiger Boba; Strawberry Matcha; Black Honey Tea,30.75,2025-04-13 13:15:45
29615,Green Honey Tea (add Ice Cream); Halo Halo; Halo Halo; Black Honey Tea,24.6,2025-04-13 13:17:15
29616,Green Honey Tea (add Pudding); Thai Pearl Milk Tea (add Honey Jelly); Thai Pearl Milk Tea,18.85,2025-04-13 13:18:00
29617,Black Honey Tea (add Boba Pearls); Green Tea (add Honey Jelly); Thai Pearl Milk Tea; Black Tea,21.9,2025-04-13 13:20:15
29618,Green Honey Tea (add Honey Jelly); Black Tea; Tiger Boba; Pearl Milk Tea; Oolong Tea,27.2,2025-04-13 13:21:45
29619,Iced Thai Tea (add Pudding); Iced Thai Tea,14.25,2025-04-13 13:24:00
29620,Coffee Milk Tea (add Honey Jelly); Thai Pearl Milk Tea (add Ice Cream); Strawberry Matcha (add Boba Pearls); Lemonade,26.7,2025-04-13 13:27:45
29621,Iced Thai Tea,6.75,2025-04-13 13:29:15
29622,Lemonade (add Pudding); Green Tea; Thai Pearl Milk Tea; Lemonade,22.05,2025-04-13 13:30:45
29623,Fresh Matcha (add Pudding); Iced Thai Tea,13.75,2025-04-13 13:34:30
29624,Peach Tea; Thai Pearl Milk Tea; Black Tea,17.15,2025-04-13 13:35:15
29625,Tiger Boba,6.5,2025-04-13 13:36:00
29626,Black Tea (add Boba Pearls); Peach Tea (add Pudding); Halo Halo,19.35,2025-04-13 13:38:15
29627,Halo Halo (add Honey Jelly); Oolong Tea (add Boba Pearls); Pearl Milk Tea; Coffee Crema,25.4,2025-04-13 13:39:00
29628,Green Tea (add Pudding); Peach Tea (add Ice Cream); Fresh Matcha; Green Honey Tea,23.75,2025-04-13 13:40:30
29629,Green Tea (add Ice Cream); Lemonade (add Ice Cream); Black Honey Tea (add Ice Cream); Pearl Milk Tea,23.5,2025-04-13 13:41:15
29630,Pearl Milk Tea,5.8,2025-04-13 13:43:30
29631,Pearl Milk Tea,5.8,2025-04-13 13:44:15
29632,Pearl Milk Tea,5.8,2025-04-13 13:46:30
29633,Thai Pearl Milk Tea,6.25,2025-04-13 13:48:00
29634,Coffee Milk Tea (add Pudding); Lemonade (add Honey Jelly); Green Honey Tea; Fresh Matcha,24.05,2025-04-13 13:51:45
29635,Tiger Boba (add Honey Jelly); Lemonade,12.45,2025-04-13 13:52:30
29636,Pearl Milk Tea (add Boba Pearls); Pearl Milk Tea,12.35,2025-04-13 13:56:15
29637,Strawberry Matcha; Fresh Matcha; Pearl Milk Tea; Pearl Milk Tea; Green Tea,29.0,2025-04-13 13:57:00
29638,Tiger Boba (add Boba Pearls); Pearl Milk Tea (add Boba Pearls); Pearl Milk Tea (add Boba Pearls); Peach Tea; Peach Tea,32.85,2025-04-13 13:57:45
29639,Strawberry Matcha,6.5,2025-04-13 14:01:30
29640,Green Tea; Pearl Milk Tea; Halo Halo; Green Tea,22.05,2025-04-13 14:02:15
29641,Black Honey Tea (add Boba Pearls); Black Tea; Halo Halo; Iced Thai Tea; Strawberry Matcha,30.45,2025-04-13 14:03:00
29642,Green Tea (add Ice Cream); Halo Halo (add Honey Jelly); Tiger Boba (add Boba Pearls); Strawberry Matcha,27.1,2025-04-13 14:08:15
29643,Green Tea (add Ice Cream); Iced Thai Tea (add Boba Pearls); Peach Tea,19.4,2025-04-13 14:10:30
29644,Coffee Milk Tea,6.25,2025-04-13 14:12:45
29645,Green Tea (add Boba Pearls); Strawberry Matcha (add Pudding); Iced Thai Tea; Green Tea; Black Tea,28.7,2025-04-13 14:13:30
29646,Black Tea; Fresh Matcha; Coffee Crema; Oolong Tea,22.05,2025-04-13 14:14:15
29647,Tiger Boba (add Boba Pearls); Peach Tea; Thai Pearl Milk Tea; Thai Pearl Milk Tea,26.0,2025-04-13 14:15:00
29648,Fresh Matcha (add Ice Cream); Oolong Tea (add Honey Jelly); Black Honey Tea (add Ice Cream); Tiger Boba; Lemonade,30.2,2025-04-13 14:18:00
29649,Green Honey Tea (add Honey Jelly); Pearl Milk Tea; Fresh Matcha; Peach Tea,23.9,2025-04-13 14:20:15
29650,Peach Tea (add Boba Pearls); Green Honey Tea (add Ice Cream); Fresh Matcha; Tiger Boba,25.6,2025-04-13 14:23:15
29651,Peach Tea (add Honey Jelly); Green Tea (add Honey Jelly); Thai Pearl Milk Tea; Halo Halo; Coffee Milk Tea,31.85,2025-04-13 14:27:00
29652,Black Tea; Halo Halo; Fresh Matcha; Peach Tea,24.1,2025-04-13 14:27:45
29653,Green Honey Tea (add Honey Jelly); Green Honey Tea (add Ice Cream); Halo Halo,18.4,2025-04-13 14:29:15
29654,Halo Halo (add Pudding); Green Tea (add Honey Jelly); Oolong Tea (add Honey Jelly); Iced Thai Tea; Iced Thai Tea,32.0,2025-04-13 14:30:00
29655,Coffee Crema (add Ice Cream); Green Tea; Green Honey Tea,17.0,2025-04-13 14:30:45
29656,Peach Tea (add Pudding); Lemonade,12.2,2025-04-13 14:31:30
29657,Oolong Tea (add Pudding); Pearl Milk Tea; Iced Thai Tea; Halo Halo,24.9,2025-04-13 14:32:15
29658,Pearl Milk Tea (add Ice Cream); Black Tea; Iced Thai Tea; Pearl Milk Tea; Iced Thai Tea,30.75,2025-04-13 14:33:00
29659,Iced Thai Tea (add Honey Jelly); Tiger Boba (add Boba Pearls); Oolong Tea,19.4,2025-04-13 14:34:30
29660,Tiger Boba (add Honey Jelly); Strawberry Matcha; Coffee Milk Tea,20.0,2025-04-13 14:35:15
29661,Lemonade (add Pudding); Tiger Boba (add Ice Cream); Black Tea; Strawberry Matcha; Strawberry Matcha,31.1,2025-04-13 14:39:00
29662,Pearl Milk Tea (add Ice Cream); Oolong Tea,11.45,2025-04-13 14:40:30
29663,Green Tea (add Boba Pearls); Green Honey Tea,10.25,2025-04-13 14:41:15
29664,Thai Pearl Milk Tea (add Boba Pearls); Black Tea (add Honey Jelly); Lemonade; Coffee Milk Tea; Black Tea,28.5,2025-04-13 14:42:00
29665,Strawberry Matcha (add Boba Pearls); Lemonade (add Honey Jelly); Green Honey Tea (add Ice Cream); Iced Thai Tea,25.8,2025-04-13 14:42:45
29666,Green Tea; Halo Halo; Halo Halo,18.55,2025-04-13 14:44:15
29667,Green Tea,4.65,2025-04-13 14:45:00
29668,Oolong Tea (add Pudding); Halo Halo (add Ice Cream); Thai Pearl Milk Tea,19.6,2025-04-13 14:48:00
29669,Tiger Boba (add Boba Pearls); Oolong Tea,11.9,2025-04-13 14:54:45
29670,Strawberry Matcha (add Ice Cream); Coffee Crema; Oolong Tea; Black Honey Tea; Thai Pearl Milk Tea,29.75,2025-04-13 14:55:30
29671,Black Tea (add Pudding); Tiger Boba (add Honey Jelly); Pearl Milk Tea; Black Tea,23.1,2025-04-13 14:57:00
29672,Pearl Milk Tea; Oolong Tea; Iced Thai Tea; Black Tea; Green Tea,26.5,2025-04-13 14:57:45
29673,Strawberry Matcha (add Pudding); Coffee Milk Tea,13.5,2025-04-13 14:59:15
29674,Peach Tea; Coffee Crema; Strawberry Matcha,19.25,2025-04-13 15:00:45
29675,Iced Thai Tea,6.75,2025-04-13 15:03:45
29676,Thai Pearl Milk Tea; Lemonade; Fresh Matcha; Black Tea,22.35,2025-04-13 15:06:45
29677,Coffee Crema (add Pudding); Coffee Crema; Thai Pearl Milk Tea,20.0,2025-04-13 15:09:45
29678,Iced Thai Tea (add Ice Cream); Coffee Milk Tea,14.0,2025-04-13 15:15:00
29679,Halo Halo (add Honey Jelly); Black Tea (add Pudding); Green Tea (add Boba Pearls); Thai Pearl Milk Tea; Black Honey Tea,29.6,2025-04-13 15:16:30
29680,Black Tea (add Honey Jelly); Peach Tea; Fresh Matcha,17.9,2025-04-13 15:21:45
29681,Black Tea; Iced Thai Tea; Iced Thai Tea; Iced Thai Tea; Halo Halo,31.85,2025-04-13 15:22:30
29682,Strawberry Matcha,6.5,2025-04-13 15:23:15
29683,Iced Thai Tea; Iced Thai Tea; Oolong Tea; Strawberry Matcha,24.65,2025-04-13 15:27:00
29684,Peach Tea (add Honey Jelly); Strawberry Matcha (add Ice Cream); Black Honey Tea,19.35,2025-04-13 15:27:45
29685,Green Tea; Peach Tea; Coffee Milk Tea,17.15,2025-04-13 15:28:30
29686,Iced Thai Tea,6.75,2025-04-13 15:33:00
29687,Halo Halo (add Honey Jelly); Tiger Boba (add Honey Jelly); Thai Pearl Milk Tea,21.2,2025-04-13 15:38:15
29688,Green Honey Tea; Tiger Boba; Tiger Boba; Iced Thai Tea,24.6,2025-04-13 15:39:00
29689,Thai Pearl Milk Tea; Lemonade,11.45,2025-04-13 15:39:45
29690,Black Tea (add Boba Pearls); Coffee Crema (add Honey Jelly); Iced Thai Tea (add Pudding); Thai Pearl Milk Tea,26.4,2025-04-13 15:43:30
29691,Green Tea (add Pudding); Peach Tea (add Pudding); Black Tea; Green Tea,21.7,2025-04-13 15:44:15
29692,Peach Tea,6.25,2025-04-13 15:48:00
29693,Peach Tea,6.25,2025-04-13 15:49:30
29694,Fresh Matcha (add Pudding); Strawberry Matcha (add Pudding); Tiger Boba,20.75,2025-04-13 15:51:45
29695,Peach Tea (add Boba Pearls); Coffee Crema; Green Tea; Black Tea,22.8,2025-04-13 15:53:15
29696,Iced Thai Tea,6.75,2025-04-13 15:54:00
29697,Coffee Crema; Halo Halo; Halo Halo; Thai Pearl Milk Tea,26.65,2025-04-13 15:57:45
29698,Oolong Tea (add Pudding); Halo Halo,12.35,2025-04-13 16:03:00
29699,Black Tea (add Honey Jelly); Oolong Tea,10.05,2025-04-13 16:04:30
29700,Oolong Tea; Pearl Milk Tea,10.45,2025-04-13 16:07:30
29701,Peach Tea; Coffee Crema; Peach Tea; Oolong Tea,23.65,2025-04-13 16:08:15
29702,Tiger Boba (add Honey Jelly); Halo Halo; Tiger Boba; Strawberry Matcha; Tiger Boba,33.7,2025-04-13 16:09:00
29703,Thai Pearl Milk Tea (add Honey Jelly); Black Honey Tea; Thai Pearl Milk Tea; Strawberry Matcha,24.6,2025-04-13 16:09:45
29704,Halo Halo; Halo Halo; Oolong Tea,18.55,2025-04-13 16:10:30
29705,Black Tea (add Pudding); Oolong Tea (add Honey Jelly); Coffee Crema (add Honey Jelly); Oolong Tea; Lemonade,27.9,2025-04-13 16:12:00
29706,Iced Thai Tea,6.75,2025-04-13 16:18:00
29707,Oolong Tea,4.65,2025-04-13 16:18:45
29708,Tiger Boba,6.5,2025-04-13 16:19:30
29709,Iced Thai Tea (add Boba Pearls); Coffee Crema; Halo Halo; Black Honey Tea,25.8,2025-04-13 16:20:15
29710,Thai Pearl Milk Tea (add Honey Jelly); Lemonade,12.2,2025-04-13 16:21:00
29711,Oolong Tea (add Boba Pearls); Peach Tea,11.65,2025-04-13 16:23:15
29712,Iced Thai Tea (add Honey Jelly); Coffee Crema; Halo Halo; Thai Pearl Milk Tea,27.2,2025-04-13 16:24:00
29713,Iced Thai Tea (add Boba Pearls); Iced Thai Tea; Iced Thai Tea; Black Honey Tea; Tiger Boba,32.35,2025-04-13 16:24:45
29714,Iced Thai Tea (add Ice Cream); Black Honey Tea,12.6,2025-04-13 16:27:45
29715,Coffee Crema (add Ice Cream); Coffee Milk Tea; Black Honey Tea; Lemonade,23.8,2025-04-13 16:29:15
29716,Iced Thai Tea; Pearl Milk Tea; Fresh Matcha; Lemonade,24.0,2025-04-13 16:30:45
29717,Strawberry Matcha (add Honey Jelly); Oolong Tea; Halo Halo; Coffee Crema; Strawberry Matcha,31.85,2025-04-13 16:35:15
29718,Black Tea (add Boba Pearls); Tiger Boba,11.9,2025-04-13 16:36:00
29719,Tiger Boba,6.5,2025-04-13 16:41:15
29720,Pearl Milk Tea (add Pudding); Peach Tea (add Honey Jelly); Fresh Matcha,19.8,2025-04-13 16:42:45
29721,Halo Halo; Black Honey Tea; Coffee Crema,18.3,2025-04-13 16:45:00
29722,Coffee Milk Tea,6.25,2025-04-13 16:45:45
29723,Peach Tea (add Boba Pearls); Fresh Matcha,13.25,2025-04-13 16:46:30
29724,Halo Halo; Coffee Milk Tea; Tiger Boba,19.7,2025-04-13 16:49:30
29725,Fresh Matcha,6.25,2025-04-13 16:50:15
29726,Green Honey Tea (add Pudding); Green Honey Tea (add Pudding); Black Tea (add Pudding); Thai Pearl Milk Tea,22.85,2025-04-13 16:51:00
29727,Green Tea (add Ice Cream); Fresh Matcha (add Ice Cream); Black Tea; Fresh Matcha; Fresh Matcha,30.05,2025-04-13 16:51:45
29728,Fresh Matcha,6.25,2025-04-13 16:54:45
29729,Pearl Milk Tea (add Honey Jelly); Black Honey Tea (add Pudding); Fresh Matcha; Strawberry Matcha; Black Honey Tea,29.75,2025-04-13 16:57:45
29730,Peach Tea (add Pudding); Oolong Tea (add Pudding); Lemonade (add Pudding); Black Honey Tea,23.2,2025-04-13 16:58:30
29731,Lemonade; Coffee Crema; Lemonade; Iced Thai Tea,23.65,2025-04-13 16:59:15
29732,Green Honey Tea,4.85,2025-04-14 09:03:00
29733,Lemonade; Black Tea; Green Tea; Thai Pearl Milk Tea; Halo Halo,27.7,2025-04-14 09:06:00
29734,Green Honey Tea (add Pudding); Black Honey Tea (add Honey Jelly); Thai Pearl Milk Tea (add Honey Jelly); Strawberry Matcha; Fresh Matcha,30.95,2025-04-14 09:09:00
29735,Tiger Boba; Pearl Milk Tea; Green Tea,16.95,2025-04-14 09:09:45
29736,Coffee Crema (add Ice Cream); Black Tea (add Ice Cream); Lemonade,18.35,2025-04-14 09:10:30
29737,Coffee Milk Tea; Fresh Matcha; Thai Pearl Milk Tea,18.75,2025-04-14 09:17:15
29738,Strawberry Matcha (add Pudding); Green Tea; Coffee Crema; Black Honey Tea,23.25,2025-04-14 09:18:45
29739,Pearl Milk Tea (add Ice Cream); Green Honey Tea (add Boba Pearls); Pearl Milk Tea; Coffee Crema,24.7,2025-04-14 09:21:00
29740,Coffee Milk Tea (add Boba Pearls); Coffee Crema,13.5,2025-04-14 09:22:30
29741,Lemonade; Tiger Boba; Tiger Boba; Thai Pearl Milk Tea,24.45,2025-04-14 09:24:00
29742,Lemonade (add Pudding); Pearl Milk Tea (add Pudding); Oolong Tea (add Ice Cream); Green Honey Tea; Green Honey Tea,27.85,2025-04-14 09:27:45
29743,Lemonade,5.2,2025-04-14 09:29:15
29744,Oolong Tea,4.65,2025-04-14 09:31:30
29745,Green Tea (add Honey Jelly); Green Honey Tea; Coffee Milk Tea; Fresh Matcha,22.75,2025-04-14 09:32:15
29746,Black Honey Tea; Oolong Tea; Oolong Tea; Peach Tea; Black Tea,25.05,2025-04-14 09:33:45
29747,Iced Thai Tea (add Honey Jelly); Pearl Milk Tea; Green Honey Tea; Fresh Matcha,24.4,2025-04-14 09:34:30
29748,Thai Pearl Milk Tea (add Honey Jelly); Coffee Crema (add Ice Cream); Black Honey Tea; Oolong Tea,24.0,2025-04-14 09:35:15
29749,Fresh Matcha (add Boba Pearls); Oolong Tea (add Ice Cream); Oolong Tea (add Pudding); Fresh Matcha,24.3,2025-04-14 09:36:45
29750,Black Tea (add Ice Cream); Oolong Tea (add Ice Cream); Coffee Crema (add Pudding); Oolong Tea,23.2,2025-04-14 09:39:00
29751,Thai Pearl Milk Tea (add Ice Cream); Fresh Matcha; Halo Halo; Green Tea; Coffee Milk Tea,31.35,2025-04-14 09:40:30
29752,Fresh Matcha (add Pudding); Coffee Milk Tea; Black Tea,17.9,2025-04-14 09:45:00
29753,Pearl Milk Tea (add Honey Jelly); Coffee Crema,13.05,2025-04-14 09:47:15
29754,Tiger Boba,6.5,2025-04-14 09:48:45
29755,Black Tea (add Pudding); Black Tea,10.05,2025-04-14 09:51:00
29756,Fresh Matcha; Thai Pearl Milk Tea; Coffee Milk Tea,18.75,2025-04-14 09:51:45
29757,Oolong Tea (add Honey Jelly); Coffee Milk Tea (add Ice Cream); Strawberry Matcha; Green Honey Tea; Oolong Tea,28.65,2025-04-14 09:52:30
29758,Tiger Boba (add Ice Cream); Oolong Tea (add Honey Jelly); Fresh Matcha,19.15,2025-04-14 09:53:15
29759,Fresh Matcha (add Ice Cream); Fresh Matcha; Peach Tea; Pearl Milk Tea; Strawberry Matcha,32.05,2025-04-14 09:55:30
29760,Thai Pearl Milk Tea; Iced Thai Tea; Halo Halo; Black Honey Tea; Fresh Matcha,31.05,2025-04-14 09:57:00
29761,Lemonade (add Pudding); Coffee Milk Tea (add Pudding); Green Tea; Green Tea,22.25,2025-04-14 09:57:45
29762,Peach Tea (add Boba Pearls); Peach Tea (add Ice Cream); Tiger Boba (add Pudding); Strawberry Matcha; Tiger Boba,34.5,2025-04-14 09:59:15
29763,Iced Thai Tea (add Pudding); Coffee Milk Tea (add Ice Cream); Peach Tea; Black Honey Tea; Peach Tea,32.1,2025-04-14 10:01:30
29764,Green Tea (add Boba Pearls); Thai Pearl Milk Tea (add Honey Jelly); Lemonade,17.6,2025-04-14 10:03:00
29765,Coffee Crema (add Boba Pearls); Iced Thai Tea (add Boba Pearls); Fresh Matcha; Black Tea; Green Tea,30.3,2025-04-14 10:06:45
29766,Green Honey Tea,4.85,2025-04-14 10:08:15
29767,Coffee Crema; Lemonade; Lemonade; Halo Halo; Black Honey Tea,28.7,2025-04-14 10:09:00
29768,Black Honey Tea (add Ice Cream); Peach Tea (add Boba Pearls); Strawberry Matcha; Halo Halo; Fresh Matcha,32.55,2025-04-14 10:09:45
29769,Fresh Matcha; Oolong Tea; Lemonade; Green Tea; Pearl Milk Tea,26.55,2025-04-14 10:12:45
29770,Green Tea (add Pudding); Black Honey Tea (add Boba Pearls); Oolong Tea (add Ice Cream); Strawberry Matcha,23.15,2025-04-14 10:13:30
29771,Lemonade; Green Tea; Strawberry Matcha; Halo Halo; Thai Pearl Milk Tea,29.55,2025-04-14 10:15:00
29772,Lemonade (add Honey Jelly); Black Tea; Coffee Milk Tea; Oolong Tea; Strawberry Matcha,28.0,2025-04-14 10:16:30
29773,Black Honey Tea; Iced Thai Tea; Iced Thai Tea; Oolong Tea,23.0,2025-04-14 10:17:15
29774,Thai Pearl Milk Tea (add Honey Jelly); Coffee Milk Tea (add Boba Pearls); Green Honey Tea; Halo Halo,25.8,2025-04-14 10:18:00
29775,Thai Pearl Milk Tea (add Boba Pearls); Lemonade (add Pudding); Black Tea; Strawberry Matcha; Coffee Milk Tea,30.35,2025-04-14 10:19:30
29776,Pearl Milk Tea (add Honey Jelly); Tiger Boba (add Ice Cream); Fresh Matcha (add Ice Cream); Green Honey Tea,26.15,2025-04-14 10:20:15
29777,Black Tea,4.65,2025-04-14 10:21:00
29778,Lemonade (add Ice Cream); Black Honey Tea,11.05,2025-04-14 10:21:45
29779,Green Honey Tea (add Boba Pearls); Lemonade (add Honey Jelly); Coffee Crema; Halo Halo,25.0,2025-04-14 10:24:45
29780,Coffee Milk Tea; Iced Thai Tea,13.0,2025-04-14 10:26:15
29781,Green Honey Tea (add Ice Cream); Green Honey Tea; Coffee Crema,17.2,2025-04-14 10:27:00
29782,Black Tea; Peach Tea; Lemonade; Halo Halo; Coffee Milk Tea,29.3,2025-04-14 10:27:45
29783,Tiger Boba (add Honey Jelly); Pearl Milk Tea,13.05,2025-04-14 10:32:15
29784,Peach Tea (add Boba Pearls); Lemonade (add Ice Cream); Green Honey Tea,18.05,2025-04-14 10:34:30
29785,Coffee Crema (add Ice Cream); Thai Pearl Milk Tea,13.75,2025-04-14 10:37:30
29786,Green Honey Tea (add Boba Pearls); Green Tea (add Pudding); Green Tea; Coffee Milk Tea,21.9,2025-04-14 10:38:15
29787,Tiger Boba; Oolong Tea; Green Tea,15.8,2025-04-14 10:45:00
29788,Strawberry Matcha (add Honey Jelly); Lemonade; Coffee Crema; Thai Pearl Milk Tea; Halo Halo,32.15,2025-04-14 10:45:45
29789,Black Honey Tea,4.85,2025-04-14 10:47:15
29790,Green Tea (add Honey Jelly); Black Tea; Green Tea; Green Honey Tea; Fresh Matcha,25.8,2025-04-14 10:51:45
29791,Iced Thai Tea,6.75,2025-04-14 10:53:15
29792,Halo Halo; Thai Pearl Milk Tea; Green Tea; Tiger Boba; Fresh Matcha,30.6,2025-04-14 10:54:00
29793,Strawberry Matcha (add Honey Jelly); Halo Halo (add Pudding); Pearl Milk Tea,20.75,2025-04-14 10:54:45
29794,Oolong Tea,4.65,2025-04-14 10:57:00
29795,Black Tea (add Boba Pearls); Peach Tea,11.65,2025-04-14 11:03:00
29796,Black Honey Tea (add Ice Cream); Coffee Crema (add Boba Pearls); Coffee Milk Tea,19.35,2025-04-14 11:05:15
29797,Black Honey Tea (add Ice Cream); Coffee Milk Tea (add Honey Jelly); Thai Pearl Milk Tea; Black Honey Tea,23.95,2025-04-14 11:06:00
29798,Coffee Milk Tea; Strawberry Matcha,12.75,2025-04-14 11:09:45
29799,Iced Thai Tea; Oolong Tea; Coffee Crema; Lemonade,23.1,2025-04-14 11:14:15
29800,Tiger Boba (add Honey Jelly); Coffee Milk Tea (add Pudding); Lemonade; Black Tea; Strawberry Matcha,30.6,2025-04-14 11:15:00
29801,Iced Thai Tea; Lemonade,11.95,2025-04-14 11:19:30
29802,Black Tea; Halo Halo,11.6,2025-04-14 11:25:30
